created_at,LT,LB,KT,KM,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,URL,deskripsi
07-12-2021,112,168,4,3,,,Medan Area,SHM,5500,,1500000000,https://www.olx.co.id/item/rumah-merci-volendam-iid-840595076,"Dijual Rumah di Komplek Merci
Cluster Volendam
2 Tingkat
Siap Huni Sudah Penambahan
( Gorden + Tanki Air + Jerjak Besi + TOTO American + Canopy + Water Heater + Railing Tangga Kayu )
PAM
Harga Rp 1,5M Nego"
07-12-2021,64,128,3,3,,,Medan Area,SHM,3500,Timur,750000000,https://www.olx.co.id/item/rumah-seken-jalan-sejati-iid-840603820,"Dijual Jalan Sejati Gang Seniman
2,5 Tingkat
Harga Rp 750 Juta / Nego"
07-12-2021,52,104,3,2,,,Medan Area,SHM,2200,Barat,600000000,https://www.olx.co.id/item/komplek-krakatau-garden-iid-840625061,"Dijual Komplek Krakatau Garden
Alamat: Jl setia jadi komplek krakatau garden
Tingkat: 2 1/2
Kondisi: siap huni
Air: PAM
Harga: Rp 600 Juta Nego"
07-12-2021,475,475,2,1,,,Medan Area,SHM,,Barat,6500000000,https://www.olx.co.id/item/rumah-di-jl-madong-lubis-dekat-simp-mabar--iid-831246939,"1Tkt
Butuh Renov
6.5M, Nego
Kelvin Tanady
Life Property"
06-12-2021,240,263,5,4,,,Medan Helvetia,HGB,2200,,3930000000,https://www.rumah123.com/properti/medan/hos9288787/,"HUNIAN & PERTOKOAN YANG LENGKAP, BERSKALA EKSLUSIF MODERN YG DILENGKAPI FASILITAS : CLUB HOUSE, SINGLE GATE ENTRANCE, PRIVATE SWIMMING POOL, GARDEN & PLAYGROUND, ROW 9, 12, 15 METER, ROW GATE DEPAN DOUBLE 14 METER, GREEN BELT / TAMAN PEMISAH HUNIAN, TAMAN ASRI + GAJEBO, JOGGING TRACK, INTERGRATED SMART CCTV
KEUNGGULAN CITRALAND HELVETIA :
1. DIKEMBANGKAN OLEH DEVELOPER CIPUTRA GROUP
2. LOKASI YG SANGAT STRATEGIS
- 15 MENIT (5 KM) KEPUSAT KOTA MEDAN
- 30 MENIT KE BELAWAN
- 45 MENIT KE BANDARA KUALANAMU
- 10 MENIT KE EXIT PINTU TOLL HELVETIA & TOL MARELAN
3. PROPERTY DENGAN NILAI INVESTASI YG MENGUNTUNGKAN
4. FASILITAS HUNIAN YG LENGKAP
5. SISTEM KEAMANAN 24 JAM DAN CCTV
6. SISTEM SMART HOME DAN INTERNET SISTEM
7. KOTA MANDIRI YG LENGKAP DI CITRALAND KOTA DELI"
06-12-2021,144,105,3,2,,,Medan Helvetia,HGB,2200,,1830000000,https://www.rumah123.com/properti/medan/hos9288784/,"Rumah Dijual Medan MAHAKARYA PERSEMBAHAN DARI :
CIPUTRA GROUP BERSAMA KPSN & PTPN 2
236 UNIT :
- 42 UNIT RUKO
- 171 VILLA
- 23 KAVLING
HUNIAN & PERTOKOAN YANG LENGKAP, BERSKALA EKSLUSIF MODERN YG DILENGKAPI FASILITAS : CLUB HOUSE, SINGLE GATE ENTRANCE, PRIVATE SWIMMING POOL, GARDEN & PLAYGROUND, ROW 9, 12, 15 METER, ROW GATE DEPAN DOUBLE 14 METER, GREEN BELT / TAMAN PEMISAH HUNIAN, TAMAN ASRI + GAJEBO, JOGGING TRACK, INTERGRATED SMART CCTV
DENGAN LUAS LAHAN 6,88 HA, TERDIRI DARI RUKO, VILLA & KAVLING.
MASA NUP :
PERIODE 29 OKT SD 21 NOV 2021
NUP MULAI 20 JUTA ( RUMAH , RUKO, KAVLING )
HARGA PERDANA 1M-AN SD 3M-AN
KEUNGGULAN CITRALAND HELVETIA :
1. DIKEMBANGKAN OLEH DEVELOPER CIPUTRA GROUP
2. LOKASI YG SANGAT STRATEGIS
- 15 MENIT (5 KM) KEPUSAT KOTA MEDAN
- 30 MENIT KE BELAWAN
- 45 MENIT KE BANDARA KUALANAMU
- 10 MENIT KE EXIT PINTU TOLL HELVETIA & TOL MARELAN
3. PROPERTY DENGAN NILAI INVESTASI YG MENGUNTUNGKAN
4. FASILITAS HUNIAN YG LENGKAP
5. SISTEM KEAMANAN 24 JAM DAN CCTV
6. SISTEM SMART HOME DAN INTERNET SISTEM
7. KOTA MANDIRI YG LENGKAP DI CITRALAND KOTA DELI"
06-12-2021,200,208,4,3,,,Medan Helvetia,HGB,2200,,3110000000,https://www.rumah123.com/properti/medan/hos9288786/,"Rumah Dijual Medan MAHAKARYA PERSEMBAHAN DARI
CIPUTRA GROUP BERSAMA KPSN DAN PTPN 2 TOTAL UNIT 236 UNIT:
42 UNIT RUKO
171 VILLA
23 KAVLING
HUNIAN & PERTOKOAN YANG LENGKAP DENGAN FASILITAS EKSLUSIF DAN MODERN."
06-12-2021,220,208,4,3,,,Medan Helvetia,HGB,2200,,3230000000,https://www.rumah123.com/properti/medan/hos9288785/,"Rumah Dijual Medan MAHAKARYA PERSEMBAHAN DARI :
CIPUTRA GROUP BERSAMA KPSN & PTPN 2
236 UNIT :
- 42 UNIT RUKO
- 171 VILLA
- 23 KAVLING
HUNIAN & PERTOKOAN YANG LENGKAP, BERSKALA EKSLUSIF MODERN YG DILENGKAPI FASILITAS : CLUB HOUSE, SINGLE GATE ENTRANCE, PRIVATE SWIMMING POOL, GARDEN & PLAYGROUND, ROW 9, 12, 15 METER, ROW GATE DEPAN DOUBLE 14 METER, GREEN BELT / TAMAN PEMISAH HUNIAN, TAMAN ASRI + GAJEBO, JOGGING TRACK, INTERGRATED SMART CCTV
DENGAN LUAS LAHAN 6,88 HA, TERDIRI DARI RUKO, VILLA & KAVLING.
MASA NUP :
PERIODE 29 OKT SD 21 NOV 2021
NUP MULAI 20 JUTA ( RUMAH , RUKO, KAVLING )
HARGA PERDANA 1M-AN SD 3M-AN
KEUNGGULAN CITRALAND HELVETIA :
1. DIKEMBANGKAN OLEH DEVELOPER CIPUTRA GROUP
2. LOKASI YG SANGAT STRATEGIS
- 15 MENIT (5 KM) KEPUSAT KOTA MEDAN
- 30 MENIT KE BELAWAN
- 45 MENIT KE BANDARA KUALANAMU
- 10 MENIT KE EXIT PINTU TOLL HELVETIA & TOL MARELAN
3. PROPERTY DENGAN NILAI INVESTASI YG MENGUNTUNGKAN
4. FASILITAS HUNIAN YG LENGKAP
5. SISTEM KEAMANAN 24 JAM DAN CCTV
6. SISTEM SMART HOME DAN INTERNET SISTEM
7. KOTA MANDIRI YG LENGKAP DI CITRALAND KOTA DELI"
06-12-2021,180,119,3,2,,,Medan Helvetia,HGB,2200,,2170000000,https://www.rumah123.com/properti/medan/hos9288783/,"Rumah Dijual Medan MAHAKARYA PERSEMBAHAN DARI :
CIPUTRA GROUP BERSAMA KPSN & PTPN 2
236 UNIT :
- 42 UNIT RUKO
- 171 VILLA
- 23 KAVLING
HUNIAN & PERTOKOAN YANG LENGKAP, BERSKALA EKSLUSIF MODERN YG DILENGKAPI FASILITAS : CLUB HOUSE, SINGLE GATE ENTRANCE, PRIVATE SWIMMING POOL, GARDEN & PLAYGROUND, ROW 9, 12, 15 METER, ROW GATE DEPAN DOUBLE 14 METER, GREEN BELT / TAMAN PEMISAH HUNIAN, TAMAN ASRI + GAJEBO, JOGGING TRACK, INTERGRATED SMART CCTV
DENGAN LUAS LAHAN 6,88 HA, TERDIRI DARI RUKO, VILLA & KAVLING.
MASA NUP :
PERIODE 29 OKT SD 21 NOV 2021
NUP MULAI 20 JUTA ( RUMAH , RUKO, KAVLING )
HARGA PERDANA 1M-AN SD 3M-AN
KEUNGGULAN CITRALAND HELVETIA :
1. DIKEMBANGKAN OLEH DEVELOPER CIPUTRA GROUP
2. LOKASI YG SANGAT STRATEGIS
- 15 MENIT (5 KM) KEPUSAT KOTA MEDAN
- 30 MENIT KE BELAWAN
- 45 MENIT KE BANDARA KUALANAMU
- 10 MENIT KE EXIT PINTU TOLL HELVETIA & TOL MARELAN
3. PROPERTY DENGAN NILAI INVESTASI YG MENGUNTUNGKAN
4. FASILITAS HUNIAN YG LENGKAP
5. SISTEM KEAMANAN 24 JAM DAN CCTV
6. SISTEM SMART HOME DAN INTERNET SISTEM
7. KOTA MANDIRI YG LENGKAP DI CITRALAND KOTA DELI"
06-12-2021,84,69,2,2,,,Medan Helvetia,HGB,2200,,1140000000,https://www.rumah123.com/properti/medan/hos9288782/,"Rumah Dijual Medan MAHAKARYA PERSEMBAHAN DARI :
CIPUTRA GROUP BERSAMA KPSN & PTPN 2
236 UNIT :
- 42 UNIT RUKO
- 171 VILLA
- 23 KAVLING
HUNIAN & PERTOKOAN YANG LENGKAP, BERSKALA EKSLUSIF MODERN YG DILENGKAPI FASILITAS : CLUB HOUSE, SINGLE GATE ENTRANCE, PRIVATE SWIMMING POOL, GARDEN & PLAYGROUND, ROW 9, 12, 15 METER, ROW GATE DEPAN DOUBLE 14 METER, GREEN BELT / TAMAN PEMISAH HUNIAN, TAMAN ASRI + GAJEBO, JOGGING TRACK, INTERGRATED SMART CCTV
DENGAN LUAS LAHAN 6,88 HA, TERDIRI DARI RUKO, VILLA & KAVLING.
MASA NUP :
PERIODE 29 OKT SD 21 NOV 2021
NUP MULAI 20 JUTA ( RUMAH , RUKO, KAVLING )
HARGA PERDANA 1M-AN SD 3M-AN
KEUNGGULAN CITRALAND HELVETIA :
1. DIKEMBANGKAN OLEH DEVELOPER CIPUTRA GROUP
2. LOKASI YG SANGAT STRATEGIS
- 15 MENIT (5 KM) KEPUSAT KOTA MEDAN
- 30 MENIT KE BELAWAN
- 45 MENIT KE BANDARA KUALANAMU
- 10 MENIT KE EXIT PINTU TOLL HELVETIA & TOL MARELAN
3. PROPERTY DENGAN NILAI INVESTASI YG MENGUNTUNGKAN
4. FASILITAS HUNIAN YG LENGKAP
5. SISTEM KEAMANAN 24 JAM DAN CCTV
6. SISTEM SMART HOME DAN INTERNET SISTEM
7. KOTA MANDIRI YG LENGKAP DI CITRALAND KOTA DELI"
